arquivo;curso_codigo;curriculo_ordinal;curriculo_disciplina;curriculo_ch_horas;numero_ue;topico;ue_ch_horas;destino_disciplina_codigo;fundamento_normativo;fundamento_origem;observacao;motivo_da_exclusao
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVISP;ANÁLISE DE DADOS;30;1;NOÇÕES DE PROCESSAMENTO DE DADOS;30;145 - C-ApA-OcOp-PR-SP - VI;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIISP;INFORMÁTICA APLICADA;30;1;SISTEMAS OPERACIONAIS;6;146 - C-ApA-OcOp-PR-SP - VII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIISP;INFORMÁTICA APLICADA;30;2;FERRAMENTAS DE ANÁLISE DO EXCEL;8;146 - C-ApA-OcOp-PR-SP - VII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIISP;INFORMÁTICA APLICADA;30;3;LINGUAGEM DE PROGRAMAÇÃO;16;146 - C-ApA-OcOp-PR-SP - VII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;1;DADOS OCEANOGRÁFICOS ADQUIRIDOS PELA MB;4;147 - C-ApA-OcOp-PR-SP - VIII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;2;TEMPERATURA E SALINIDADE;10;147 - C-ApA-OcOp-PR-SP - VIII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;3;CORRENTOMETRIA;10;147 - C-ApA-OcOp-PR-SP - VIII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;4;BOIAS E FLUTUADORES;8;147 - C-ApA-OcOp-PR-SP - VIII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;5;OCEANOGRAFIA POR SATÉLITE;4;147 - C-ApA-OcOp-PR-SP - VIII;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIXSP;OCEANOGRAFIA PRÁTICA;29;1;PLANEJAMENTO DO LEVANTAMENTO OCEANOGRÁFICO;5;148 - C-ApA-OcOp-PR-SP - IX;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIXSP;OCEANOGRAFIA PRÁTICA;29;2;PREPARAÇÃO E OPERAÇÃO DE EQUIPAMENTOS OCEANOGRÁFICOS;24;148 - C-ApA-OcOp-PR-SP - IX;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPXSP;TRABALHO DE FINAL DE CURSO;80;1;APRESENTAÇÃO DOS TEMAS;10;149 - C-ApA-OcOp-PR-SP - X;Of no 10-16/2023;oficio;pareado por grafia: banco PERDEU a palavra FINAL: `TRABALHO DE  DE CURSO.`. CH 80 = 80.;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPXSP;TRABALHO DE FINAL DE CURSO;80;2;ORIENTAÇÃO DE FORMATAÇÃO, ESTRUTURAÇÃO E COMPOSIÇÃO DO TRABALHO DE FINAL DE CURSO;70;149 - C-ApA-OcOp-PR-SP - X;Of no 10-16/2023;oficio;pareado por grafia: banco PERDEU a palavra FINAL: `TRABALHO DE  DE CURSO.`. CH 80 = 80.;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;1;INTRODUÇÃO À METEOROLOGIA;4;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;2;METEOROLOGIA FÍSICA;8;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;3;METEOROLOGIA DINÂMICA;6;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;4;METEOROLOGIA SINÓTICA;5;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;5;METEOROLOGIA TROPICAL;5;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;6;METEOROLOGIA DE MESOESCALA;4;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;7;METEOROLOGIA POR SATÉLITE;2;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;8;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETROMAGNÉTICA;14;86 - C-Exp-Metoc-OF-SP - I;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-II;TÉCNICAS DE PREVISÃO DO TEMPO;19;1;MONITORAMENTO METEOROLÓGICO;4;87 - C-Exp-Metoc-OF-SP - II;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-II;TÉCNICAS DE PREVISÃO DO TEMPO;19;2;PRODUTOS METEOROLÓGICOS DISPONÍVEIS AOS NAVEGANTES;5;87 - C-Exp-Metoc-OF-SP - II;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-II;TÉCNICAS DE PREVISÃO DO TEMPO;19;3;PROCESSO DE PREVISÃO;10;87 - C-Exp-Metoc-OF-SP - II;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;1;INTRODUÇÃO À OCEANOGRAFIA;2;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;2;PROPRIEDADES FÍSICO-QUÍMICAS DA ÁGUA DO MAR;3;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;3;ACÚSTICA SUBMARINA;11;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;4;INTERAÇÃO OCEANO-ATMOSFERA;4;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;5;CIRCULAÇÃO OCEÂNICA;3;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;6;CARACTERÍSTICAS DAS ONDAS OCEÂNICAS;1;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;7;GERAÇÃO, PROPAGAÇÃO E PREVISÃO DAS ONDAS;3;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;8;TÉCNICA DA OBSERVAÇÃO DA ONDA;1;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;9;MÉTODOS DE PREVISÃO DE ONDAS E CARTA SINÓTICA;2;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;10;APLICAÇÕES OPERACIONAIS DOS MÉTODOS DE PREVISÃO;2;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;11;ARREBENTAÇÃO DAS ONDAS;5;88 - C-Exp-Metoc-OF-SP - III;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-IV;ESTÁGIO PRÁTICO;40;1;PLANEJAMENTO DA OPERAÇÃO INDICADA PARA O ESTUDO PRÁTICO;25;90 - C-Exp-Metoc-OF-SP - V;Of no 10-16/2025;oficio;;
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-IV;ESTÁGIO PRÁTICO;40;2;EXECUÇÃO DA OPERAÇÃO;15;90 - C-Exp-Metoc-OF-SP - V;Of no 10-16/2025;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIEAD;INGLÊS TÉCNICO;37;1;ESTRATÉGIAS DE LEITURA;37;133 - C-ApA-PrevMe-PR-EAD - PrevMe I;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIEAD;METEOROLOGIA MARÍTIMA OPERACIONAL;54;1;METEOROLOGIA SINÓTICA PARA A NAVEGAÇÃO;30;134 - C-ApA-PrevMe-PR-EAD - PrevMe II;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIEAD;METEOROLOGIA MARÍTIMA OPERACIONAL;54;2;INTERPRETAÇÃO DE PRODUTOS DE SATÉLITES METEOROLÓGICOS;12;134 - C-ApA-PrevMe-PR-EAD - PrevMe II;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIEAD;METEOROLOGIA MARÍTIMA OPERACIONAL;54;3;SISTEMA GLOBAL DE INFORMAÇÕES METEOROLÓGICAS PARA O MAR;12;134 - C-ApA-PrevMe-PR-EAD - PrevMe II;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;1;MASSAS DE ÁGUA;16;135 - C-ApA-PrevMe-PR-EAD - PrevMe III;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;2;NÍVEL DO MAR;8;135 - C-ApA-PrevMe-PR-EAD - PrevMe III;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;3;CIRCULAÇÃO OCEÂNICA E COSTEIRA;15;135 - C-ApA-PrevMe-PR-EAD - PrevMe III;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;4;DADOS OCEANOGRÁFICOS;8;135 - C-ApA-PrevMe-PR-EAD - PrevMe III;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;1;INTRODUÇÃO À MODELAGEM NUMÉRICA;4;136 - C-ApA-PrevMe-PR-EAD - PrevMe IV;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;2;TIPOS DE MODELOS NUMÉRICOS;4;136 - C-ApA-PrevMe-PR-EAD - PrevMe IV;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;3;CARACTERÍSTICAS DOS MODELOS NUMÉRICOS;10;136 - C-ApA-PrevMe-PR-EAD - PrevMe IV;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;4;ETAPAS DA PREVISÃO NUMÉRICA;4;136 - C-ApA-PrevMe-PR-EAD - PrevMe IV;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;5;INTERPRETAÇÃO DE PRODUTOS NUMÉRICOS;10;136 - C-ApA-PrevMe-PR-EAD - PrevMe IV;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;6;PRODUTOS NUMÉRICOS DISPONIBILIZADOS PELO CHM;2;136 - C-ApA-PrevMe-PR-EAD - PrevMe IV;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVEAD;METEOROLOGIA PARA OPERAÇÕES AÉREAS;34;1;CÓDIGOS METEOROLÓGICOS;9;137 - C-ApA-PrevMe-PR-EAD - PrevMe V;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVEAD;METEOROLOGIA PARA OPERAÇÕES AÉREAS;34;2;CARTAS METEOROLÓGICAS;7;137 - C-ApA-PrevMe-PR-EAD - PrevMe V;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVEAD;METEOROLOGIA PARA OPERAÇÕES AÉREAS;34;3;BRIEFING METEOROLÓGICO;18;137 - C-ApA-PrevMe-PR-EAD - PrevMe V;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;1;ORGANIZAÇÃO METEOROLÓGICA MUNDIAL (OMM/WMO);4;138 - C-ApA-PrevMe-PR-EAD - PrevMe VI;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;2;NORMAS E MANUAIS DA OMM;20;138 - C-ApA-PrevMe-PR-EAD - PrevMe VI;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;3;COMISSÃO OCEANOGRÁFICA INTERGOVERNAMENTAL (COI/IOC);4;138 - C-ApA-PrevMe-PR-EAD - PrevMe VI;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;4;ORGANIZAÇÃO MARÍTIMA INTERNACIONAL (OMI/IMO);10;138 - C-ApA-PrevMe-PR-EAD - PrevMe VI;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;5;ORGANIZAÇÃO HIDROGRÁFICA INTERNACIONAL (OHI/IHO);4;138 - C-ApA-PrevMe-PR-EAD - PrevMe VI;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;6;NORMAS DA MARINHA DO BRASIL;12;138 - C-ApA-PrevMe-PR-EAD - PrevMe VI;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIIEAD;TRABALHO DE FINAL DE CURSO;100;1;APRESENTAÇÃO DOS TEMAS E ORIENTAÇÕES GERAIS;4;139 - C-ApA-PrevMe-PR-EAD - PrevMe VII;Of no 10-27/2022;oficio;;
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIIEAD;TRABALHO DE FINAL DE CURSO;100;2;ELABORAÇÃO DO TRABALHO DE FINAL DE CURSO;96;139 - C-ApA-PrevMe-PR-EAD - PrevMe VII;Of no 10-27/2022;oficio;;
marinha_do_brasil_-_curriculo-do-est-qf-apoc.pdf;EST-QF-APOC;I;AQUISIÇÃO E PROCESSAMENTO DE DADOS OCEANOGRÁFICOS;79;1;INTRODUÇÃO À OCEANOGRAFIA;9;150 - EST-QF-APOC - I;Curriculo EST-QF-APOC — CIAARA, 2021 (transcrito de imagem);transcrito_de_imagem;"transcrito de imagem (P-4, conferencia §4.1); a soma 80 x CH 79 e divergencia INTERNA do PDF (TEMPO RESERVA 1 HORA) — esta disciplina e excluida NOMINALMENTE da assercao de soma";
marinha_do_brasil_-_curriculo-do-est-qf-apoc.pdf;EST-QF-APOC;I;AQUISIÇÃO E PROCESSAMENTO DE DADOS OCEANOGRÁFICOS;79;2;AQUISIÇÃO DE DADOS NOS MEIOS DA MB;18;150 - EST-QF-APOC - I;Curriculo EST-QF-APOC — CIAARA, 2021 (transcrito de imagem);transcrito_de_imagem;"transcrito de imagem (P-4, conferencia §4.1); a soma 80 x CH 79 e divergencia INTERNA do PDF (TEMPO RESERVA 1 HORA) — esta disciplina e excluida NOMINALMENTE da assercao de soma";
marinha_do_brasil_-_curriculo-do-est-qf-apoc.pdf;EST-QF-APOC;I;AQUISIÇÃO E PROCESSAMENTO DE DADOS OCEANOGRÁFICOS;79;3;CORRENTOMETRIA;9;150 - EST-QF-APOC - I;Curriculo EST-QF-APOC — CIAARA, 2021 (transcrito de imagem);transcrito_de_imagem;"transcrito de imagem (P-4, conferencia §4.1); a soma 80 x CH 79 e divergencia INTERNA do PDF (TEMPO RESERVA 1 HORA) — esta disciplina e excluida NOMINALMENTE da assercao de soma";
marinha_do_brasil_-_curriculo-do-est-qf-apoc.pdf;EST-QF-APOC;I;AQUISIÇÃO E PROCESSAMENTO DE DADOS OCEANOGRÁFICOS;79;4;ANÁLISE DOS DADOS;20;150 - EST-QF-APOC - I;Curriculo EST-QF-APOC — CIAARA, 2021 (transcrito de imagem);transcrito_de_imagem;"transcrito de imagem (P-4, conferencia §4.1); a soma 80 x CH 79 e divergencia INTERNA do PDF (TEMPO RESERVA 1 HORA) — esta disciplina e excluida NOMINALMENTE da assercao de soma";
marinha_do_brasil_-_curriculo-do-est-qf-apoc.pdf;EST-QF-APOC;I;AQUISIÇÃO E PROCESSAMENTO DE DADOS OCEANOGRÁFICOS;79;5;ATIVIDADES PRÁTICAS;24;150 - EST-QF-APOC - I;Curriculo EST-QF-APOC — CIAARA, 2021 (transcrito de imagem);transcrito_de_imagem;"transcrito de imagem (P-4, conferencia §4.1); a soma 80 x CH 79 e divergencia INTERNA do PDF (TEMPO RESERVA 1 HORA) — esta disciplina e excluida NOMINALMENTE da assercao de soma";
;C-ApA-AuxNav-PR-SP;;AMBIENTAÇÃO VIRTUAL;;;;;;;;sem_unidades_ensino = true;AMBIENTACAO e FASE no curriculo, nao disciplina: aparece so na composicao da CH, nunca no quadro de disciplinas (conferencia §4.5). Sem UE por natureza. CH e duvida P-1.
;C-ApA-OcOp-PR-SP;;AMBIENTAÇÃO VIRTUAL;;;;;;;;sem_unidades_ensino = true;idem §4.5 — curriculo 10 h x banco 8.
;C-ApA-PCN-PR-EAD;;AMBIENTAÇÃO VIRTUAL;;;;;;;;sem_unidades_ensino = true;idem §4.5 — curriculo 5 h x banco 8.
;C-ApA-PrevMe-PR-EAD;;AMBIENTAÇÃO VIRTUAL;;;;;;;;sem_unidades_ensino = true;idem §4.5 — curriculo 5 h x banco 8.
;C-Exp-Metoc-OF-SP;;AMBIENTAÇÃO VIRTUAL;;;;;;;;sem_unidades_ensino = true;idem §4.5 — curriculo 8 h = banco 8.
;C-Exp-Metoc-OF-SP;;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETROMAGNÉTICA;;;;;;;;sem_unidades_ensino = true;A linha carrega a sigla do OUTRO curso e a CH da `IV` do curriculo de 2011. O pareamento NUNCA e cruzado (P-2), e replicar a UE do presencial seria inferir (D-B4). Se a linha deve existir aqui, e com que CH, e CADASTRO: corrige-se na tela (P-1). Conferencia §4.6, PEND-5b-5.
;C-Espc-FR;HN-1104-0506;FÍSICA APLICADA À HIDROGRAFIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;SN-1103-0506;PRIMEIROS SOCORROS.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;MAANFR-001;MATEMÁTICA APLICADA AOS AUX. À NAV..;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;IITFR-003;INTRODUÇÃO AO INGLÊS TÉCNICO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;TFMFR-004;TFM.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;PPREVACER-005;PREVENÇÃO DE ACIDENTES.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;INTANFR-006;INTRODUÇÃO AOS AUXÍLIOS À NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;MFMFR-007;METROLOGIA E FERRA. MANUAIS.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;AUXNAVFR-008;AUXÍLIOS À NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;INELEFR-009;INSTALAÇÕES ELÉTRICAS.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
